BE_eV                KE_eV                counts               fix                  counts_smoothed      intensity            error                background          
1486.230000          0.370000             0.000000             2.262150             0.000000             0.000000             0.000000             0.000000            
1486.220000          0.380000             0.000000             2.071570             0.000000             0.000000             0.000000             0.000000            
1486.210000          0.390000             0.000000             2.064331             0.000000             0.000000             0.000000             0.000000            
1486.200000          0.400000             0.000000             2.074181             0.000000             0.000000             0.000000             0.000000            
1486.190000          0.410000             0.000000             2.086201             0.000000             0.000000             0.000000             0.000000            
1486.180000          0.420000             0.000000             2.085068             0.000000             0.000000             0.000000             0.000000            
1486.170000          0.430000             0.000000             2.101040             0.000000             0.000000             0.000000             0.000000            
1486.160000          0.440000             0.000000             2.110083             0.000000             0.000000             0.000000             0.000000            
1486.150000          0.450000             0.000000             2.113374             0.000000             0.000000             0.000000             0.000000            
1486.140000          0.460000             0.000000             2.129193             0.000000             0.000000             0.000000             0.000000            
1486.130000          0.470000             2.144054             2.144054             2.144054             3.346987             1.464259             0.000000            
1486.120000          0.480000             0.000000             2.162974             0.000000             0.000000             0.000000             0.000000            
1486.110000          0.490000             0.000000             2.163787             0.000000             0.000000             0.000000             0.000000            
1486.100000          0.500000             0.000000             2.188242             0.000000             0.000000             0.000000             0.000000            
1486.090000          0.510000             0.000000             2.202677             0.000000             0.000000             0.000000             0.000000            
1486.080000          0.520000             2.217303             2.217303             2.217303             3.461334             1.489061             0.000000            
1486.070000          0.530000             0.000000             2.239502             0.000000             0.000000             0.000000             0.000000            
1486.060000          0.540000             0.000000             2.261706             0.000000             0.000000             0.000000             0.000000            
1486.050000          0.550000             0.000000             2.272189             0.000000             0.000000             0.000000             0.000000            
1486.040000          0.560000             0.000000             1.864983             0.000000             0.000000             0.000000             0.000000            
1486.030000          0.570000             0.000000             1.640745             0.000000             0.000000             0.000000             0.000000            
1486.020000          0.580000             0.000000             1.585990             0.000000             0.000000             0.000000             0.000000            
1486.010000          0.590000             0.000000             1.590589             0.000000             0.000000             0.000000             0.000000            
1486.000000          0.600000             0.000000             1.603206             0.000000             0.000000             0.000000             0.000000            
1485.990000          0.610000             0.000000             1.619297             0.000000             0.000000             0.000000             0.000000            
1485.980000          0.620000             0.000000             1.628223             0.000000             0.000000             0.000000             0.000000            
1485.970000          0.630000             1.644962             1.644962             1.644962             2.567878             1.282561             0.000000            
1485.960000          0.640000             0.000000             1.658747             0.000000             0.000000             0.000000             0.000000            
1485.950000          0.650000             0.000000             1.670291             0.000000             0.000000             0.000000             0.000000            
1485.940000          0.660000             0.000000             1.412267             0.000000             0.000000             0.000000             0.000000            
1485.930000          0.670000             0.000000             1.260022             0.000000             0.000000             0.000000             0.000000            
1485.920000          0.680000             2.448615             1.224308             2.448615             3.822425             1.564805             0.000000            
1485.910000          0.690000             0.000000             1.226132             0.000000             0.000000             0.000000             0.000000            
1485.900000          0.700000             0.000000             1.237938             0.000000             0.000000             0.000000             0.000000            
1485.890000          0.710000             0.000000             1.250258             0.000000             0.000000             0.000000             0.000000            
1485.880000          0.720000             1.256366             1.256366             1.256366             1.961258             1.120877             0.000000            
1485.870000          0.730000             0.000000             1.313000             0.000000             0.000000             0.000000             0.000000            
1485.860000          0.740000             0.000000             1.394319             0.000000             0.000000             0.000000             0.000000            
1485.850000          0.750000             0.000000             1.675978             0.000000             0.000000             0.000000             0.000000            
1485.840000          0.760000             0.000000             1.416399             0.000000             0.000000             0.000000             0.000000            
1485.830000          0.770000             0.000000             1.262826             0.000000             0.000000             0.000000             0.000000            
1485.820000          0.780000             0.000000             1.225767             0.000000             0.000000             0.000000             0.000000            
1485.810000          0.790000             0.000000             1.228695             0.000000             0.000000             0.000000             0.000000            
1485.800000          0.800000             1.237100             1.237100             1.237100             1.931182             1.112250             0.000000            
1485.790000          0.810000             0.000000             1.251018             0.000000             0.000000             0.000000             0.000000            
1485.780000          0.820000             0.000000             1.255983             0.000000             0.000000             0.000000             0.000000            
1485.770000          0.830000             0.000000             1.313944             0.000000             0.000000             0.000000             0.000000            
1485.760000          0.840000             0.000000             1.391725             0.000000             0.000000             0.000000             0.000000            
1485.750000          0.850000             0.000000             1.675539             0.000000             0.000000             0.000000             0.000000            
1485.740000          0.860000             0.000000             1.212325             0.000000             0.000000             0.000000             0.000000            
1485.730000          0.870000             0.000000             0.969044             0.000000             0.000000             0.000000             0.000000            
1485.720000          0.880000             0.000000             0.915506             0.000000             0.000000             0.000000             0.000000            
1485.710000          0.890000             0.000000             0.915681             0.000000             0.000000             0.000000             0.000000            
1485.700000          0.900000             0.000000             0.920245             0.000000             0.000000             0.000000             0.000000            
1485.690000          0.910000             0.000000             0.929872             0.000000             0.000000             0.000000             0.000000            
1485.680000          0.920000             0.000000             0.930593             0.000000             0.000000             0.000000             0.000000            
1485.670000          0.930000             0.000000             0.967807             0.000000             0.000000             0.000000             0.000000            
1485.660000          0.940000             0.000000             1.014585             0.000000             0.000000             0.000000             0.000000            
1485.650000          0.950000             0.000000             1.189960             0.000000             0.000000             0.000000             0.000000            
1485.640000          0.960000             0.000000             0.899318             0.000000             0.000000             0.000000             0.000000            
1485.630000          0.970000             0.000000             0.743840             0.000000             0.000000             0.000000             0.000000            
1485.620000          0.980000             0.000000             0.707730             0.000000             0.000000             0.000000             0.000000            
1485.610000          0.990000             0.000000             0.706948             0.000000             0.000000             0.000000             0.000000            
1485.600000          1.000000             0.000000             0.711942             0.000000             0.000000             0.000000             0.000000            
1485.590000          1.010000             0.000000             0.717972             0.000000             0.000000             0.000000             0.000000            
1485.580000          1.020000             0.000000             0.719708             0.000000             0.000000             0.000000             0.000000            
1485.570000          1.030000             0.000000             0.763632             0.000000             0.000000             0.000000             0.000000            
1485.560000          1.040000             0.000000             0.830360             0.000000             0.000000             0.000000             0.000000            
1485.550000          1.050000             0.000000             1.110468             0.000000             0.000000             0.000000             0.000000            
1485.540000          1.060000             0.000000             0.842438             0.000000             0.000000             0.000000             0.000000            
1485.530000          1.070000             0.704148             0.704148             0.704148             1.099214             0.839135             0.000000            
1485.520000          1.080000             1.344820             0.672410             1.344820             2.099340             1.159664             0.000000            
1485.510000          1.090000             0.000000             0.672022             0.000000             0.000000             0.000000             0.000000            
1485.500000          1.100000             0.000000             0.676211             0.000000             0.000000             0.000000             0.000000            
1485.490000          1.110000             0.000000             0.681540             0.000000             0.000000             0.000000             0.000000            
1485.480000          1.120000             0.682922             0.682922             0.682922             1.066079             0.826391             0.000000            
1485.470000          1.130000             0.000000             0.689581             0.000000             0.000000             0.000000             0.000000            
1485.460000          1.140000             0.000000             0.693429             0.000000             0.000000             0.000000             0.000000            
1485.450000          1.150000             0.000000             0.696750             0.000000             0.000000             0.000000             0.000000            
1485.440000          1.160000             0.000000             0.623141             0.000000             0.000000             0.000000             0.000000            
1485.430000          1.170000             0.000000             0.580294             0.000000             0.000000             0.000000             0.000000            
1485.420000          1.180000             0.000000             0.570891             0.000000             0.000000             0.000000             0.000000            
1485.410000          1.190000             0.000000             0.571542             0.000000             0.000000             0.000000             0.000000            
1485.400000          1.200000             0.576923             0.576923             0.576923             0.900609             0.759555             0.000000            
1485.390000          1.210000             0.000000             0.582024             0.000000             0.000000             0.000000             0.000000            
1485.380000          1.220000             0.000000             0.585158             0.000000             0.000000             0.000000             0.000000            
1485.370000          1.230000             0.000000             0.604471             0.000000             0.000000             0.000000             0.000000            
1485.360000          1.240000             0.630542             0.630542             0.630542             0.984311             0.794067             0.000000            
1485.350000          1.250000             0.715164             0.715164             0.715164             1.116410             0.845674             0.000000            
1485.340000          1.260000             0.574163             0.574163             0.574163             0.896300             0.757735             0.000000            
1485.330000          1.270000             0.000000             0.496032             0.000000             0.000000             0.000000             0.000000            
1485.320000          1.280000             0.477183             0.477183             0.477183             0.744909             0.690784             0.000000            
1485.310000          1.290000             0.000000             0.477879             0.000000             0.000000             0.000000             0.000000            
1485.300000          1.300000             0.000000             0.481815             0.000000             0.000000             0.000000             0.000000            
1485.290000          1.310000             0.972714             0.486357             0.972714             1.518461             0.986263             0.000000            
1485.280000          1.320000             0.000000             0.488626             0.000000             0.000000             0.000000             0.000000            
1485.270000          1.330000             0.000000             0.503642             0.000000             0.000000             0.000000             0.000000            
1485.260000          1.340000             0.000000             0.523479             0.000000             0.000000             0.000000             0.000000            
