BE_eV                KE_eV                counts               fix                  counts_smoothed      intensity            error                background          
1485.430000          1.170000             5.783021             1.927674             5.783021             3.361417             2.404791             0.000000            
1485.420000          1.180000             1.891868             1.891868             1.891868             1.099660             1.375452             0.000000            
1485.410000          1.190000             1.895399             1.895399             1.895399             1.101712             1.376735             0.000000            
1485.400000          1.200000             1.912783             1.912783             1.912783             1.111817             1.383034             0.000000            
1485.390000          1.210000             5.795775             1.931925             5.795775             3.368830             2.407442             0.000000            
1485.380000          1.220000             0.000000             1.942583             0.000000             0.000000             0.000000             0.000000            
1485.370000          1.230000             6.110285             2.036762             6.110285             3.551641             2.471899             0.000000            
1485.360000          1.240000             4.346532             2.173266             4.346532             2.526449             2.084834             0.000000            
1485.330000          1.270000             0.000000             2.163245             0.000000             0.000000             0.000000             0.000000            
1485.320000          1.280000             4.240424             2.120212             4.240424             2.464773             2.059229             0.000000            
1485.310000          1.290000             4.251514             2.125757             4.251514             2.471219             2.061920             0.000000            
1485.300000          1.300000             6.433664             2.144555             6.433664             3.739607             2.536467             0.000000            
1485.290000          1.310000             2.167302             2.167302             2.167302             1.259757             1.472176             0.000000            
1485.280000          1.320000             2.179242             2.179242             2.179242             1.266698             1.476226             0.000000            
1485.270000          1.330000             4.522229             2.261114             4.522229             2.628573             2.126553             0.000000            
1485.240000          1.360000             6.795021             2.265007             6.795021             3.949648             2.606726             0.000000            
1485.230000          1.370000             3.981635             1.990818             3.981635             2.314350             1.995404             0.000000            
1485.220000          1.380000             0.000000             1.925396             0.000000             0.000000             0.000000             0.000000            
1485.210000          1.390000             1.929159             1.929159             1.929159             1.121336             1.388942             0.000000            
1485.200000          1.400000             5.833732             1.944577             5.833732             3.390893             2.415312             0.000000            
1485.190000          1.410000             7.862308             1.965577             7.862308             4.570015             2.803981             0.000000            
1485.180000          1.420000             1.974049             1.974049             1.974049             1.147428             1.405009             0.000000            
1485.170000          1.430000             2.071441             2.071441             2.071441             1.204038             1.439250             0.000000            
1485.160000          1.440000             0.000000             2.209794             0.000000             0.000000             0.000000             0.000000            
1485.140000          1.460000             6.737313             2.245771             6.737313             3.916105             2.595633             0.000000            
1485.130000          1.470000             0.000000             1.973437             0.000000             0.000000             0.000000             0.000000            
1485.120000          1.480000             0.000000             1.909187             0.000000             0.000000             0.000000             0.000000            
1485.110000          1.490000             3.823791             1.911895             3.823791             2.222602             1.955452             0.000000            
1485.100000          1.500000             5.777617             1.925872             5.777617             3.358276             2.403667             0.000000            
1485.090000          1.510000             3.892503             1.946252             3.892503             2.262542             1.972943             0.000000            
1485.080000          1.520000             0.000000             1.953086             0.000000             0.000000             0.000000             0.000000            
1485.070000          1.530000             0.000000             2.048970             0.000000             0.000000             0.000000             0.000000            
1485.060000          1.540000             2.182267             2.182267             2.182267             1.268456             1.477250             0.000000            
1485.040000          1.560000             2.216785             2.216785             2.216785             1.288520             1.488887             0.000000            
1485.030000          1.570000             5.851594             1.950531             5.851594             3.401275             2.419007             0.000000            
1485.020000          1.580000             0.000000             1.887892             0.000000             0.000000             0.000000             0.000000            
1485.010000          1.590000             5.670399             1.890133             5.670399             3.295954             2.381260             0.000000            
1485.000000          1.600000             5.711222             1.903741             5.711222             3.319683             2.389816             0.000000            
1484.990000          1.610000             1.923388             1.923388             1.923388             1.117981             1.386863             0.000000            
1484.980000          1.620000             1.930063             1.930063             1.930063             1.121861             1.389267             0.000000            
1484.970000          1.630000             4.047174             2.023587             4.047174             2.352445             2.011759             0.000000            
1484.960000          1.640000             4.307391             2.153695             4.307391             2.503698             2.075425             0.000000            
1484.940000          1.660000             4.375162             2.187581             4.375162             2.543090             2.091689             0.000000            
1484.930000          1.670000             1.928416             1.928416             1.928416             1.120904             1.388674             0.000000            
1484.920000          1.680000             0.000000             1.866819             0.000000             0.000000             0.000000             0.000000            
1484.910000          1.690000             3.736924             1.868462             3.736924             2.172110             1.933112             0.000000            
1484.900000          1.700000             7.534316             1.883579             7.534316             4.379368             2.744871             0.000000            
1484.890000          1.710000             0.000000             1.901623             0.000000             0.000000             0.000000             0.000000            
1484.880000          1.720000             5.728341             1.909447             5.728341             3.329633             2.393395             0.000000            
1484.870000          1.730000             3.999817             1.999908             3.999817             2.324918             1.999954             0.000000            
1484.860000          1.740000             0.000000             2.129221             0.000000             0.000000             0.000000             0.000000            
1484.840000          1.760000             2.162135             2.162135             2.162135             1.256754             1.470420             0.000000            
1484.830000          1.770000             3.817853             1.908927             3.817853             2.219151             1.953933             0.000000            
1484.820000          1.780000             1.848598             1.848598             1.848598             1.074509             1.359631             0.000000            
1484.810000          1.790000             3.701198             1.850599             3.701198             2.151344             1.923850             0.000000            
1484.800000          1.800000             11.194056            1.865676             11.194056            6.506614             3.345752             0.000000            
1484.790000          1.810000             1.883123             1.883123             1.883123             1.094577             1.372269             0.000000            
1484.780000          1.820000             3.782306             1.891153             3.782306             2.198489             1.944815             0.000000            
1484.770000          1.830000             1.956303             1.956303             1.956303             1.137113             1.398679             0.000000            
1484.760000          1.840000             2.042639             2.042639             2.042639             1.187297             1.429209             0.000000            
1484.740000          1.860000             1.954925             1.954925             1.954925             1.136312             1.398186             0.000000            
1484.730000          1.870000             1.736878             1.736878             1.736878             1.009571             1.317907             0.000000            
1484.720000          1.880000             1.685428             1.685428             1.685428             0.979666             1.298240             0.000000            
1484.710000          1.890000             3.375814             1.687907             3.375814             1.962213             1.837339             0.000000            
1484.700000          1.900000             6.805116             1.701279             6.805116             3.955516             2.608662             0.000000            
1484.690000          1.910000             0.000000             1.718096             0.000000             0.000000             0.000000             0.000000            
1484.680000          1.920000             3.450439             1.725220             3.450439             2.005589             1.857536             0.000000            
1484.670000          1.930000             1.783742             1.783742             1.783742             1.036811             1.335568             0.000000            
1484.660000          1.940000             3.718534             1.859267             3.718534             2.161421             1.928350             0.000000            
1484.650000          1.950000             2.111677             2.111677             2.111677             1.227426             1.453161             0.000000            
1484.640000          1.960000             5.354814             1.784938             5.354814             3.112519             2.314047             0.000000            
1484.630000          1.970000             0.000000             1.594392             0.000000             0.000000             0.000000             0.000000            
