BE_eV                KE_eV                counts               fix                  counts_smoothed      intensity            error                background          
40.560000            0.250000             19937.553073         297.575419           19937.553073         38.813061            141.200400           0.000000            
40.555000            0.255000             18388.375778         301.448783           18388.375778         35.797229            135.603745           0.000000            
40.550000            0.260000             20399.096885         304.464133           20399.096885         39.711563            142.825407           0.000000            
40.545000            0.265000             17216.583113         351.358839           17216.583113         33.516063            131.211978           0.000000            
40.540000            0.270000             21997.758112         448.933839           21997.758112         42.823727            148.316412           0.000000            
40.535000            0.275000             36752.774317         1020.910398          36752.774317         71.547781            191.710131           0.000000            
40.530000            0.280000             39207.903148         1031.786925          39207.903148         76.327257            198.009856           0.000000            
40.525000            0.285000             33569.906450         1049.059577          33569.906450         65.351592            183.220923           0.000000            
40.520000            0.290000             27560.517413         1060.019900          27560.517413         53.652925            166.013606           0.000000            
40.515000            0.295000             47843.712575         1063.193613          47843.712575         93.138859            218.732057           0.000000            
40.510000            0.300000             39054.501018         1084.847251          39054.501018         76.028625            197.622117           0.000000            
40.505000            0.305000             32745.491803         1091.516393          32745.491803         63.746678            180.957155           0.000000            
40.500000            0.310000             42059.387013         1106.825974          42059.387013         81.878331            205.083854           0.000000            
40.495000            0.315000             42367.514390         1114.934589          42367.514390         82.478172            205.833706           0.000000            
40.490000            0.320000             38676.860651         1137.554725          38676.860651         75.293460            196.664335           0.000000            
40.485000            0.325000             36518.735940         1141.210498          36518.735940         71.092171            191.098760           0.000000            
40.480000            0.330000             18411.675468         511.435430           18411.675468         35.842587            135.689629           0.000000            
40.475000            0.335000             24547.906718         295.757912           24547.906718         47.788182            156.677716           0.000000            
40.470000            0.340000             21113.511133         260.660631           21113.511133         41.102336            145.304890           0.000000            
40.465000            0.345000             22134.490345         260.405769           22134.490345         43.089908            148.776646           0.000000            
40.460000            0.350000             26880.930916         260.979912           26880.930916         52.329953            163.954051           0.000000            
40.455000            0.355000             19484.349975         263.302027           19484.349975         37.930796            139.586353           0.000000            
40.450000            0.360000             23136.268509         262.912142           23136.268509         45.040101            152.106109           0.000000            
40.445000            0.365000             22536.635142         265.136884           22536.635142         43.872776            150.122067           0.000000            
40.440000            0.370000             20461.371913         265.732103           20461.371913         39.832796            143.043252           0.000000            
40.435000            0.375000             18689.824561         266.997494           18689.824561         36.384069            136.710733           0.000000            
40.430000            0.380000             20378.635792         268.139945           20378.635792         39.671731            142.753759           0.000000            
40.425000            0.385000             21252.595960         269.020202           21252.595960         41.373097            145.782701           0.000000            
40.420000            0.390000             19889.606138         272.460358           19889.606138         38.719721            141.030515           0.000000            
40.415000            0.395000             19637.235023         272.739375           19637.235023         38.228423            140.132919           0.000000            
40.410000            0.400000             18925.612770         274.284243           18925.612770         36.843085            137.570392           0.000000            
40.405000            0.405000             23297.807863         277.354856           23297.807863         45.354575            152.636194           0.000000            
40.400000            0.410000             23032.445949         277.499349           23032.445949         44.837986            151.764442           0.000000            
40.395000            0.415000             22528.575205         281.607190           22528.575205         43.857085            150.095220           0.000000            
40.390000            0.420000             19769.989396         282.428420           19769.989396         38.486860            140.605794           0.000000            
40.385000            0.425000             20838.252947         285.455520           20838.252947         40.566482            144.354608           0.000000            
40.380000            0.430000             19192.374294         286.453348           19192.374294         37.362398            138.536545           0.000000            
40.375000            0.435000             15709.251775         290.912070           15709.251775         30.581694            125.336554           0.000000            
40.370000            0.440000             17589.212988         293.153550           17589.212988         34.241474            132.624330           0.000000            
40.365000            0.445000             23555.997789         294.449972           23555.997789         45.857201            153.479633           0.000000            
40.360000            0.450000             20532.703911         297.575419           20532.703911         39.971660            143.292372           0.000000            
40.355000            0.455000             15072.439162         301.448783           15072.439162         29.341991            122.769863           0.000000            
40.350000            0.460000             21008.025150         304.464133           21008.025150         40.896983            144.941454           0.000000            
40.345000            0.465000             18270.659631         351.358839           18270.659631         35.568067            135.169004           0.000000            
40.340000            0.470000             25140.294985         448.933839           25140.294985         48.941402            158.556914           0.000000            
