BE_eV                KE_eV                counts               fix                  counts_smoothed      intensity            error                background          
21.258000            -0.038000            0.000000             135.190283           0.000000             0.000000             0.000000             0.000000            
21.256000            -0.036000            262.929134           131.464567           262.929134           1.666245             16.215090            0.000000            
21.254000            -0.034000            129.342802           129.342802           129.342802           0.819676             11.372898            0.000000            
21.252000            -0.032000            130.692759           130.692759           130.692759           0.828231             11.432093            0.000000            
21.250000            -0.030000            129.176015           129.176015           129.176015           0.818619             11.365563            0.000000            
21.248000            -0.028000            0.000000             129.593790           0.000000             0.000000             0.000000             0.000000            
21.246000            -0.026000            389.284974           129.761658           389.284974           2.466992             19.730306            0.000000            
21.244000            -0.024000            256.204604           128.102302           256.204604           1.623630             16.006393            0.000000            
21.242000            -0.022000            259.020039           129.510019           259.020039           1.641472             16.094100            0.000000            
21.240000            -0.020000            128.348495           128.348495           128.348495           0.813375             11.329099            0.000000            
21.238000            -0.018000            0.000000             128.595635           0.000000             0.000000             0.000000             0.000000            
21.236000            -0.016000            517.037419           129.259355           517.037419           3.276589             22.738457            0.000000            
21.234000            -0.014000            510.450955           127.612739           510.450955           3.234849             22.593162            0.000000            
21.232000            -0.012000            0.000000             129.342802           0.000000             0.000000             0.000000             0.000000            
21.230000            -0.010000            0.000000             129.009659           0.000000             0.000000             0.000000             0.000000            
21.228000            -0.008000            128.184261           128.184261           128.184261           0.812334             11.321849            0.000000            
21.226000            -0.006000            0.000000             129.677670           0.000000             0.000000             0.000000             0.000000            
21.224000            -0.004000            128.595635           128.595635           128.595635           0.814941             11.340002            0.000000            
21.222000            -0.002000            0.000000             129.761658           0.000000             0.000000             0.000000             0.000000            
21.220000            0.000000             130.098701           130.098701           130.098701           0.824466             11.406082            0.000000            
21.218000            0.002000             0.000000             129.342802           0.000000             0.000000             0.000000             0.000000            
21.216000            0.004000             131.120419           131.120419           131.120419           0.830941             11.450782            0.000000            
21.214000            0.006000             129.761658           129.761658           129.761658           0.822331             11.391297            0.000000            
21.212000            0.008000             131.810526           131.810526           131.810526           0.835315             11.480877            0.000000            
21.210000            0.010000             0.000000             131.120419           0.000000             0.000000             0.000000             0.000000            
21.208000            0.012000             0.000000             132.507937           0.000000             0.000000             0.000000             0.000000            
21.206000            0.014000             0.000000             132.245545           0.000000             0.000000             0.000000             0.000000            
21.204000            0.016000             133.390146           133.390146           133.390146           0.845325             11.549465            0.000000            
21.202000            0.018000             266.780293           133.390146           266.780293           1.690650             16.333410            0.000000            
21.200000            0.020000             0.000000             134.735709           0.000000             0.000000             0.000000             0.000000            
21.198000            0.022000             537.496982           134.374245           537.496982           3.406246             23.183981            0.000000            
21.196000            0.024000             409.438692           136.479564           409.438692           2.594711             20.234591            0.000000            
21.194000            0.026000             0.000000             135.464503           0.000000             0.000000             0.000000             0.000000            
21.192000            0.028000             0.000000             138.078567           0.000000             0.000000             0.000000             0.000000            
21.190000            0.030000             274.831276           137.415638           274.831276           1.741671             16.578036            0.000000            
21.188000            0.032000             0.000000             138.078567           0.000000             0.000000             0.000000             0.000000            
21.186000            0.034000             140.696629           140.696629           140.696629           0.891628             11.861561            0.000000            
21.184000            0.036000             0.000000             139.618118           0.000000             0.000000             0.000000             0.000000            
21.182000            0.038000             0.000000             140.597895           0.000000             0.000000             0.000000             0.000000            
21.180000            0.040000             0.000000             143.415891           0.000000             0.000000             0.000000             0.000000            
21.178000            0.042000             285.605132           142.802566           285.605132           1.809948             16.899856            0.000000            
