BE_eV                KE_eV                counts               fix                  counts_smoothed      intensity            error                background          
21.220000            0.000000             0.000000             2.758442             0.000000             0.000000             0.000000             0.000000            
21.218000            0.002000             0.000000             2.742414             0.000000             0.000000             0.000000             0.000000            
21.216000            0.004000             0.000000             2.780105             0.000000             0.000000             0.000000             0.000000            
21.214000            0.006000             0.000000             2.751295             0.000000             0.000000             0.000000             0.000000            
21.212000            0.008000             0.000000             2.794737             0.000000             0.000000             0.000000             0.000000            
21.210000            0.010000             0.000000             2.780105             0.000000             0.000000             0.000000             0.000000            
21.208000            0.012000             0.000000             2.809524             0.000000             0.000000             0.000000             0.000000            
21.206000            0.014000             0.000000             2.803960             0.000000             0.000000             0.000000             0.000000            
21.204000            0.016000             0.000000             2.828229             0.000000             0.000000             0.000000             0.000000            
21.202000            0.018000             0.000000             2.828229             0.000000             0.000000             0.000000             0.000000            
21.200000            0.020000             0.000000             2.856759             0.000000             0.000000             0.000000             0.000000            
21.198000            0.022000             0.000000             2.849095             0.000000             0.000000             0.000000             0.000000            
21.196000            0.024000             0.000000             2.893733             0.000000             0.000000             0.000000             0.000000            
21.194000            0.026000             0.000000             2.872211             0.000000             0.000000             0.000000             0.000000            
21.192000            0.028000             0.000000             2.927636             0.000000             0.000000             0.000000             0.000000            
21.190000            0.030000             0.000000             2.913580             0.000000             0.000000             0.000000             0.000000            
21.188000            0.032000             0.000000             2.927636             0.000000             0.000000             0.000000             0.000000            
21.186000            0.034000             0.000000             2.983146             0.000000             0.000000             0.000000             0.000000            
21.184000            0.036000             0.000000             2.960279             0.000000             0.000000             0.000000             0.000000            
21.182000            0.038000             0.000000             2.981053             0.000000             0.000000             0.000000             0.000000            
21.180000            0.040000             0.000000             3.040802             0.000000             0.000000             0.000000             0.000000            
21.178000            0.042000             0.000000             3.027798             0.000000             0.000000             0.000000             0.000000            
21.176000            0.044000             0.000000             3.045161             0.000000             0.000000             0.000000             0.000000            
21.174000            0.046000             0.000000             3.062725             0.000000             0.000000             0.000000             0.000000            
21.172000            0.048000             0.000000             3.109810             0.000000             0.000000             0.000000             0.000000            
21.170000            0.050000             0.000000             3.132743             0.000000             0.000000             0.000000             0.000000            
21.168000            0.052000             0.000000             3.132743             0.000000             0.000000             0.000000             0.000000            
21.166000            0.054000             0.000000             3.156018             0.000000             0.000000             0.000000             0.000000            
21.164000            0.056000             0.000000             3.179641             0.000000             0.000000             0.000000             0.000000            
21.162000            0.058000             0.000000             3.206038             0.000000             0.000000             0.000000             0.000000            
21.160000            0.060000             0.000000             3.230418             0.000000             0.000000             0.000000             0.000000            
21.158000            0.062000             0.000000             3.252680             0.000000             0.000000             0.000000             0.000000            
21.156000            0.064000             0.000000             3.280309             0.000000             0.000000             0.000000             0.000000            
21.154000            0.066000             0.000000             3.310990             0.000000             0.000000             0.000000             0.000000            
21.152000            0.068000             0.000000             3.331765             0.000000             0.000000             0.000000             0.000000            
21.150000            0.070000             0.000000             3.363420             0.000000             0.000000             0.000000             0.000000            
21.148000            0.072000             0.000000             3.384861             0.000000             0.000000             0.000000             0.000000            
21.146000            0.074000             0.000000             3.414791             0.000000             0.000000             0.000000             0.000000            
21.144000            0.076000             0.000000             3.442464             0.000000             0.000000             0.000000             0.000000            
21.142000            0.078000             0.000000             3.476268             0.000000             0.000000             0.000000             0.000000            
21.140000            0.080000             0.000000             3.470588             0.000000             0.000000             0.000000             0.000000            
