BE_eV                KE_eV                counts               fix                  counts_smoothed      intensity            error                background          
3.300000             17.920000            6781.807010          6.948573             6781.807010          1115.614071          82.351727            0.000000            
3.280000             17.940000            7083.233186          6.570717             7083.233186          1165.198980          84.161946            0.000000            
3.260000             17.960000            7010.382157          6.503137             7010.382157          1153.214913          83.728025            0.000000            
3.240000             17.980000            6843.226148          6.529796             6843.226148          1125.717582          82.723794            0.000000            
3.220000             18.000000            6242.047804          6.577500             6242.047804          1026.823140          79.006631            0.000000            
3.200000             18.020000            6088.936025          6.101138             6088.936025          1001.636098          78.031635            0.000000            
3.180000             18.040000            6084.803463          5.789537             6084.803463          1000.956287          78.005150            0.000000            
3.160000             18.060000            5900.092325          5.830131             5900.092325          970.571119           76.812058            0.000000            
3.140000             18.080000            5692.223817          5.998128             5692.223817          936.376541           75.446828            0.000000            
3.120000             18.100000            6281.512806          6.577500             6281.512806          1033.315172          79.255995            0.000000            
3.100000             18.120000            5527.631301          6.101138             5527.631301          909.300906           74.348042            0.000000            
3.080000             18.140000            5505.849755          5.789537             5505.849755          905.717820           74.201413            0.000000            
3.060000             18.160000            5486.153042          5.830131             5486.153042          902.477691           74.068570            0.000000            
3.040000             18.180000            5242.364189          5.998128             5242.364189          862.374180           72.404172            0.000000            
3.020000             18.200000            5577.720272          6.577500             5577.720272          917.540593           74.684137            0.000000            
3.000000             18.220000            5039.540237          6.101138             5039.540237          829.009436           70.989719            0.000000            
2.980000             18.240000            5349.532254          5.789537             5349.532254          880.003434           73.140497            0.000000            
2.960000             18.260000            5223.797157          5.830131             5223.797157          859.319884           72.275841            0.000000            
2.940000             18.280000            4930.461514          5.998128             4930.461514          811.065876           70.217245            0.000000            
2.920000             18.300000            5584.297772          6.577500             5584.297772          918.622598           74.728159            0.000000            
2.900000             18.320000            4691.775354          6.101138             4691.775354          771.801763           68.496535            0.000000            
2.880000             18.340000            4770.578547          5.789537             4770.578547          784.764967           69.069375            0.000000            
2.860000             18.360000            4920.630358          5.830131             4920.630358          809.448641           70.147205            0.000000            
2.840000             18.380000            4558.577556          5.998128             4558.577556          749.890591           67.517239            0.000000            
2.820000             18.400000            4716.067730          6.577500             4716.067730          775.797883           68.673632            0.000000            
2.800000             18.420000            4392.819577          6.101138             4392.819577          722.623237           66.278349            0.000000            
2.780000             18.440000            4469.522619          5.789537             4469.522619          735.240965           66.854488            0.000000            
2.760000             18.460000            4156.883229          5.830131             4156.883229          683.811470           64.473896            0.000000            
2.740000             18.480000            4264.669266          5.998128             4264.669266          701.542382           65.304435            0.000000            
2.720000             18.500000            4439.812716          6.577500             4439.812716          730.353656           66.631920            0.000000            
2.700000             18.520000            4289.100226          6.101138             4289.100226          705.561299           65.491223            0.000000            
2.680000             18.540000            4278.467896          5.789537             4278.467896          703.812270           65.409998            0.000000            
2.660000             18.560000            4034.450483          5.830131             4034.450483          663.671161           63.517324            0.000000            
2.640000             18.580000            3928.774078          5.998128             3928.774078          646.287286           62.679934            0.000000            
2.620000             18.600000            4051.740198          6.577500             4051.740198          666.515336           63.653281            0.000000            
2.600000             18.620000            3617.975013          6.101138             3617.975013          595.160527           60.149605            0.000000            
2.580000             18.640000            3664.776967          5.789537             3664.776967          602.859496           60.537401            0.000000            
2.560000             18.660000            3859.546561          5.830131             3859.546561          634.899290           62.125249            0.000000            
2.540000             18.680000            3892.785308          5.998128             3892.785308          640.367097           62.392189            0.000000            
2.520000             18.700000            4018.852696          6.577500             4018.852696          661.105309           63.394422            0.000000            
2.500000             18.720000            3825.413715          6.101138             3825.413715          629.284402           61.849929            0.000000            
2.480000             18.740000            3433.195484          5.789537             3433.195484          564.764109           58.593476            0.000000            
2.460000             18.760000            3433.947015          5.830131             3433.947015          564.887736           58.599889            0.000000            
2.440000             18.780000            3490.910707          5.998128             3490.910707          574.258321           59.083929            0.000000            
2.420000             18.800000            3525.540172          6.577500             3525.540172          579.954903           59.376259            0.000000            
2.400000             18.820000            3337.322651          6.101138             3337.322651          548.992931           57.769565            0.000000            
2.380000             18.840000            3311.615205          5.789537             3311.615205          544.764031           57.546635            0.000000            
2.360000             18.860000            3200.741785          5.830131             3200.741785          526.525242           56.575099            0.000000            
2.340000             18.880000            3316.964985          5.998128             3316.964985          545.644075           57.593098            0.000000            
2.320000             18.900000            3433.455167          6.577500             3433.455167          564.806827           58.595692            0.000000            
2.300000             18.920000            3221.401023          6.101138             3221.401023          529.923707           56.757387            0.000000            
2.280000             18.940000            3236.351223          5.789537             3236.351223          532.383030           56.888938            0.000000            
2.260000             18.960000            3060.818647          5.830131             3060.818647          503.507745           55.324666            0.000000            
2.240000             18.980000            2927.086641          5.998128             2927.086641          481.508695           54.102557            0.000000            
2.220000             19.000000            3255.862659          6.577500             3255.862659          535.592681           57.060167            0.000000            
2.200000             19.020000            3062.771427          6.101138             3062.771427          503.828979           55.342311            0.000000            
2.180000             19.040000            3253.719834          5.789537             3253.719834          535.240184           57.041387            0.000000            
2.160000             19.060000            2996.687209          5.830131             2996.687209          492.958059           54.742006            0.000000            
2.140000             19.080000            2855.109101          5.998128             2855.109101          469.668318           53.433221            0.000000            
2.120000             19.100000            3440.032668          6.577500             3440.032668          565.888832           58.651792            0.000000            
2.100000             19.120000            3062.771427          6.101138             3062.771427          503.828979           55.342311            0.000000            
2.080000             19.140000            3016.348814          5.789537             3016.348814          496.192413           54.921297            0.000000            
2.060000             19.160000            2880.084594          5.830131             2880.084594          473.776811           53.666420            0.000000            
2.040000             19.180000            2783.131560          5.998128             2783.131560          457.827940           52.755394            0.000000            
2.020000             19.200000            3222.975157          6.577500             3222.975157          530.182654           56.771253            0.000000            
2.000000             19.220000            2708.905406          6.101138             2708.905406          445.617663           52.047146            0.000000            
1.980000             19.240000            2541.606775          5.789537             2541.606775          418.096870           50.414351            0.000000            
1.960000             19.260000            2804.292894          5.830131             2804.292894          461.309000           52.955575            0.000000            
1.940000             19.280000            2645.174608          5.998128             2645.174608          435.133882           51.431261            0.000000            
1.920000             19.300000            2986.185146          6.577500             2986.185146          491.230459           54.645998            0.000000            
1.900000             19.320000            2684.500853          6.101138             2684.500853          441.603089           51.812169            0.000000            
1.880000             19.340000            2431.605570          5.789537             2431.605570          400.001561           49.311313            0.000000            
1.860000             19.360000            2623.558840          5.830131             2623.558840          431.578067           51.220688            0.000000            
